Lastnofitied,FirstNotifiedAt,SiteID,InstanceID,LTimeCluster,FTimeCluster,15minutelastcluster,15minutefirstcluster
1518402501,1518402501,3658144,23487,1518400800,1518400800,1518401700,1518401700
1518404566,1518386466,3658184,23556,1518404400,1518386400,1518404400,1518386400
1518406071,1518386466,3658184,23556,1518404400,1518386400,1518405300,1518386400
1518406526,1518406526,3687367,23583,1518404400,1518404400,1518406200,1518406200
1518406596,1518406596,3687367,23693,1518404400,1518404400,1518406200,1518406200
1518406596,1518406596,3658167,23482,1518404400,1518404400,1518406200,1518406200
1518406596,1511380397,3687367,23713,1518404400,1511377200,1518406200,1511379900
1518406631,1515321290,3687367,23703,1518404400,1515319200,1518406200,1515321000
1518406666,1513262991,3687367,23715,1518404400,1513260000,1518406200,1513262700
1518406701,1512482334,3687367,23714,1518404400,1512478800,1518406200,1512481500
1518407366,1518178072,3682582,23467,1518404400,1518177600,1518407100,1518177600
1518408242,1518386466,3658184,23556,1518408000,1518386400,1518408000,1518386400
1518408592,1505851807,3682533,23484,1518408000,1505851200,1518408000,1505851200
1518408627,1516746576,3685131,23520,1518408000,1516744800,1518408000,1516745700
1518411365,1499560971,3682534,23476,1518408000,1499558400,1518410700,1499560200
1518411610,1517028225,3682601,23463,1518411600,1517025600,1518411600,1517027400
1518412800,1518386466,3658184,23556,1518411600,1518386400,1518412500,1518386400
1518413150,1518413150,3607876,23469,1518411600,1518411600,1518412500,1518412500
1518414970,1518386466,3658184,23556,1518411600,1518386400,1518414300,1518386400
1518415040,1518299932,3689247,23876,1518411600,1518296400,1518414300,1518299100
1518415285,1516746576,3685131,23520,1518415200,1516744800,1518415200,1516745700
1518415390,1518415390,3658166,23485,1518415200,1518415200,1518415200,1518415200
1518416020,1516746576,3685131,23520,1518415200,1516744800,1518415200,1516745700
1518416055,1518416055,3658230,23555,1518415200,1518415200,1518415200,1518415200
1518416860,1505851807,3682533,23484,1518415200,1505851200,1518416100,1505851200
1518416930,1518386466,3658184,23556,1518415200,1518386400,1518416100,1518386400
1518417319,1518299932,3689247,23876,1518415200,1518296400,1518417000,1518299100
1518418759,1518418759,3684494,23497,1518415200,1518415200,1518417900,1518417900
1518418759,1518418759,3687618,23498,1518415200,1518415200,1518417900,1518417900
1518418828,1516746576,3685131,23520,1518418800,1516744800,1518418800,1516745700
1518419598,1518386466,3658184,23556,1518418800,1518386400,1518418800,1518386400
1518424852,1518386466,3658184,23556,1518422400,1518386400,1518424200,1518386400
1518425342,1499560971,3682534,23476,1518422400,1499558400,1518425100,1499560200
1518425902,1518425902,3687367,23690,1518422400,1518422400,1518425100,1518425100
1518425902,1518425902,3687367,23583,1518422400,1518422400,1518425100,1518425100
1518425972,1518425972,3607308,23511,1518422400,1518422400,1518425100,1518425100
1518426042,1511380397,3687367,23713,1518426000,1511377200,1518426000,1511379900
1518429577,1518429577,3658219,23460,1518426000,1518426000,1518428700,1518428700
1518429717,1518178072,3682582,23467,1518429600,1518177600,1518429600,1518177600
1518430317,1508327356,3658205,23871,1518429600,1508324400,1518429600,1508327100
1518432593,1518178072,3682582,23467,1518429600,1518177600,1518432300,1518177600
1518433643,1516571341,3606470,23465,1518433200,1516568400,1518433200,1516571100
1518434062,1518434062,3687367,23886,1518433200,1518433200,1518433200,1518433200
1518434097,1518434097,3687367,23693,1518433200,1518433200,1518433200,1518433200
1518434097,1518425902,3687367,23690,1518433200,1518422400,1518433200,1518425100
1518434097,1518425902,3687367,23583,1518433200,1518422400,1518433200,1518425100
1518434237,1512482334,3687367,23714,1518433200,1512478800,1518434100,1512481500
1518434237,1511380397,3687367,23713,1518433200,1511377200,1518434100,1511379900
1518434272,1515321290,3687367,23703,1518433200,1515319200,1518434100,1515321000
1518434622,1518434622,3606500,24038,1518433200,1518433200,1518434100,1518434100
1518434832,1518434832,3606500,23762,1518433200,1518433200,1518434100,1518434100
1518439557,1511380397,3687367,23713,1518436800,1511377200,1518439500,1511379900
1518439557,1515321290,3687367,23703,1518436800,1515319200,1518439500,1515321000
1518439592,1518143508,3903620,23466,1518436800,1518141600,1518439500,1518143400
1518439907,1508816892,3689364,23844,1518436800,1508814000,1518439500,1508816700
1518439977,1518425972,3607308,23511,1518436800,1518422400,1518439500,1518425100
1518443232,1505851807,3682533,23484,1518440400,1505851200,1518443100,1505851200
1518446247,1518446247,3687379,23602,1518444000,1518444000,1518445800,1518445800
1518447582,1516571341,3606470,23465,1518444000,1516568400,1518446700,1516571100
1518447757,1510994813,3855921,23629,1518447600,1510992000,1518447600,1510994700
1518449407,1505851807,3682533,23484,1518447600,1505851200,1518449400,1505851200
1518449437,1499560971,3682534,23476,1518447600,1499558400,1518449400,1499560200
1518450843,1518450843,3606344,23917,1518447600,1518447600,1518450300,1518450300
1518450878,1505851807,3682533,23484,1518447600,1505851200,1518450300,1505851200
1518451088,1518451088,3687379,23646,1518447600,1518447600,1518450300,1518450300
1518451228,1518451228,3687379,23614,1518451200,1518451200,1518451200,1518451200
1518451228,1516571341,3606470,23465,1518451200,1516568400,1518451200,1516571100
1518452943,1516571341,3606470,23465,1518451200,1516568400,1518452100,1516571100
1518453488,1518453488,20005,24220,1518451200,1518451200,1518453000,1518453000
1518453492,1518453492,20005,24220,1518451200,1518451200,1518453000,1518453000
1518454308,1505851807,3682533,23484,1518451200,1505851200,1518453900,1505851200
1518455217,1505851807,3682533,23484,1518454800,1505851200,1518454800,1505851200
1518455742,1505851807,3682533,23484,1518454800,1505851200,1518455700,1505851200
1518456307,1516571341,3606470,23465,1518454800,1516568400,1518455700,1516571100
1518458967,1516571341,3606470,23465,1518458400,1516568400,1518458400,1516571100
1518459037,1518459037,3689247,23876,1518458400,1518458400,1518458400,1518458400
1518459527,1499560971,3682534,23476,1518458400,1499558400,1518459300,1499560200
1518460052,1518459037,3689247,23876,1518458400,1518458400,1518459300,1518458400
1518461243,1516382381,3658226,23477,1518458400,1516381200,1518461100,1516382100
1518462892,1518451088,3687379,23646,1518462000,1518447600,1518462000,1518450300
1518464557,1518464557,20002,24217,1518462000,1518462000,1518463800,1518463800
1518464587,1518464587,20002,24217,1518462000,1518462000,1518463800,1518463800
1518465028,1516571341,3606470,23465,1518462000,1516568400,1518464700,1516571100
